CONTRATO;CODIGO;DESEMBOLSO;SALDO_REAL;MONTO_CUOTA;NUMERO_CUOTAS;CUOTAS_PAGADAS;CUOTAS_PENDIENTES;TASA;FECHA_ALTA;FECHA_VENCIMIENTO;COD_PRODUCTO
708044;669214628018;15000;7114;459;47;29;18;21;25/08/2008;22/08/2012;P001
709020;69033006926;169650;160341;1659;180;22;158;11,5;29/04/2009;29/04/2024;H001
710460;569230598008;35822;28394;875;58;16;42;16;31/08/2009;04/08/2014;V001
713587;469066415715;74010;69785;833;240;47;193;12,9;23/03/2007;23/03/2027;H003
713588;469066415715;13029;11879;905;40;7;33;12,9;23/03/2007;23/03/2027;H003
698348;669217688328;18956;7665;633;36;23;13;12,9;27/03/2009;30/03/2012;V001
705255;869201836116;14000;10550;374;47;14;33;11,9;26/11/2009;22/11/2013;P001
706270;369216338608;10000;2433;318;36;30;6;15,25;12/08/2008;30/08/2011;P001
701688;469207460640;1000;1000;215;5;0;5;27,9;18/02/2011;02/08/2011;P001
702865;269213240170;3900;3283;146;35;7;28;20,15;09/06/2010;02/06/2013;P001
701341;369010322912;30000;19349;964;36;14;22;10;09/12/2009;30/12/2012;P001
702801;269133289279;8000;7992;255;47;1;46;22,9;24/12/2010;15/12/2014;P001
700605;669153690940;339160;314059;4449;119;14;105;10;20/11/2009;15/11/2019;H001
710478;769100725735;23606;8384;1086;24;16;8;9,99;12/10/2009;15/10/2011;V001
701886;369205336736;120000;36383;1629;120;8;112;11;11/07/2006;30/07/2016;H001
705736;69229059119;2010;1697;204;11;2;9;21,9;11/11/2010;07/11/2011;P001
706838;369229321601;4000;407;209;24;22;2;25;08/04/2009;08/04/2011;P001
710952;669201642062;2500;489;168;17;14;3;17,99;16/11/2009;02/05/2011;P001
711740;69229093553;6500;3909;185;48;23;25;17;11/03/2009;17/03/2013;P001
711840;969229918758;7000;3551;248;36;20;16;17;02/06/2009;17/06/2012;P001
703438;169226140730;47778;45939;994;60;3;57;9,25;22/11/2010;30/11/2015;V001
703082;369201378348;6150;1790;211;36;27;9;15;27/11/2008;30/11/2011;P001
703366;169226140730;25000;19416;855;35;9;26;12,9;30/04/2010;23/04/2013;P001
710465;569230597757;35263;28446;861;58;15;43;16;09/09/2009;04/09/2014;V001
713837;569229520510;1403;147;151;11;11;0;41;22/03/2010;01/03/2011;P001
701199;569203542132;113750;104079;928;239;43;196;7,75;25/06/2007;15/06/2027;H001
701305;469210493463;37500;28371;686;59;17;42;10;24/08/2009;15/08/2014;P001
701392;569203542132;36800;33057;932;48;6;42;10;16/08/2010;01/09/2014;P001
709944;269043280190;62599;58969;1156;80;8;72;13;30/06/2010;28/02/2017;H001
698419;69224024974;4000;2326;148;36;19;17;21;15/02/2008;15/02/2011;P001
701436;669204639309;11000;10597;305;36;2;34;10;06/12/2010;16/12/2013;P001
703305;269043280190;57300;16840;1990;36;28;8;16;23/10/2008;30/10/2011;P001
704560;169051100330;100000;98330;2543;59;2;57;18,5;30/11/2010;10/11/2015;P001
704522;169051100330;134000;78928;1748;119;64;55;9;30/09/2005;15/09/2015;H001
704535;169051100330;74000;30529;1727;52;33;19;9;12/05/2008;30/09/2012;H001
699658;869219808678;5000;4248;454;12;2;10;15,5;01/12/2010;19/12/2011;P001
704450;569211569649;24708;11609;509;60;35;25;8,9;18/03/2008;18/03/2013;V001
711530;269214268218;5000;2272;143;48;30;18;17;01/08/2008;17/08/2012;P001
710476;969230947157;33281;26848;813;58;15;43;16;30/09/2009;06/09/2014;V001
704232;669102654604;106560;94057;1067;180;38;142;9;07/12/2007;07/12/2022;H001
705370;669227647597;5100;4182;254;24;6;18;18,9;04/08/2010;30/08/2012;P001
707613;769212754404;2500;1994;136;24;9;15;30;10/04/2002;10/04/2004;P001
711040;469219485815;1050;733;101;12;4;8;30;05/10/2010;05/10/2011;P001
698510;569227581791;22000;463;470;7;7;0;19,9;03/10/2008;30/05/2009;P001
711845;969229951521;7000;4172;220;42;20;22;17;05/06/2009;17/12/2012;P001
714276;69118045515;30000;14453;1080;36;21;15;18,9;08/05/2009;08/05/2012;P001
702807;69211054564;6000;4993;212;35;11;24;15,5;19/11/2008;10/11/2011;P001
713891;569205569859;26150;26150;982;35;0;35;19,9;18/01/2011;06/01/2014;P001
702379;769204701071;342200;325190;4208;120;9;111;8,5;25/05/2010;30/05/2020;H001
708260;469232452012;2500;2345;93;36;3;33;21,9;18/11/2010;18/11/2013;P001
701939;469208424574;7000;634;644;12;11;1;19,9;17/03/2010;30/03/2011;P001
699661;269223245085;1500;1385;135;12;1;11;16;12/01/2011;12/01/2012;P001
702951;769217749709;5010;3095;334;17;7;10;18,15;18/06/2010;05/12/2011;P001
707199;969202981141;2000;1622;136;18;8;10;30;01/08/2005;10/02/2007;P001
709842;469232451791;150000;148546;1502;240;8;232;10,9;16/06/2010;16/06/2030;H001
701948;969212958458;28227;24188;699;48;9;39;8,99;26/05/2010;30/05/2014;V001
707760;569204524354;24500;13982;706;36;17;19;13,49;04/09/2009;22/09/2012;P001
708786;169220119269;79000;46419;2703;35;16;19;12,99;23/09/2009;02/09/2012;P001
708787;169220119269;52566;41507;1085;60;15;45;8,99;04/11/2009;05/11/2014;V001
703290;269202249389;5120;937;197;35;30;5;22,9;05/07/2008;04/07/2011;P001
704861;769217719709;13000;10736;550;29;6;23;18,15;12/07/2010;02/01/2013;P001
703682;69226028088;35000;11401;3975;10;7;3;32;27/07/2010;27/05/2011;C001
707442;769146703433;21000;15133;477;60;21;39;13,49;04/05/2009;22/05/2014;P001
708644;69227008078;57520;50951;879;120;25;95;14,25;14/01/2009;30/01/2019;H001
704589;69157069379;272600;257012;3302;119;11;108;8;12/03/2010;01/03/2020;H001
706982;369108349709;6000;1471;258;29;24;5;19,9;11/02/2009;01/08/2011;P001
714207;469224457527;34835;15361;589;60;37;23;6,9;15/01/2008;30/01/2013;V001
707577;269231237757;44492;36746;959;60;14;46;11;03/12/2009;03/12/2014;V001
711560;269227299019;6500;3092;185;48;29;19;17;05/09/2008;17/09/2012;P001
699955;69218011751;4332;2147;393;12;8;4;16,9;31/07/2007;31/01/2009;P001
705220;669212614204;102000;64126;1214;120;62;58;11,5;12/12/2005;30/12/2015;H001
706553;69085066476;42694;0;670;120;74;46;15;01/03/2001;01/03/2011;C002
703912;769225786546;1250;1119;47;36;8;28;22,9;03/12/2008;30/12/2011;P001
711769;69204095315;7000;3840;220;42;22;20;17;06/04/2009;17/10/2012;P001
712269;69008053193;7000;5270;249;36;11;25;17;18/02/2010;17/03/2013;P001
711292;769222720510;26506;26506;766;36;0;36;12,99;08/02/2011;28/02/2014;V001
706070;169212164494;7000;5584;611;13;3;10;21,9;12/10/2010;02/12/2011;P001
705999;969211910270;9600;5687;346;36;17;19;18,9;03/09/2009;30/09/2012;P001
705958;169212164494;54969;23456;1163;59;37;22;9,5;07/12/2007;05/12/2012;V001
707694;269208286996;39800;33425;1386;36;9;27;16,15;19/05/2010;19/05/2013;P001
709850;469220445755;136300;126208;1270;239;44;195;9,75;24/05/2007;05/05/2027;H001
713463;869212866046;104400;88682;1133;180;52;128;10,5;17/10/2006;17/10/2021;H001
699994;569225590060;154760;140380;1618;179;32;147;9,75;11/06/2008;01/06/2023;H001
706990;969223957807;89252;64462;2044;60;22;38;13,9;23/04/2009;23/04/2014;V001
708828;69213082712;3100;2626;120;35;7;28;23,15;21/06/2010;02/06/2013;P001
706992;969223957807;60000;58176;879;180;20;160;16,9;22/06/2009;22/06/2024;H001
707054;969223957807;25000;20292;849;36;8;28;14,15;14/06/2010;14/06/2013;P001
707959;69231039129;2000;1355;135;17;6;11;20,15;16/07/2010;02/01/2012;P001
698568;469226446646;50000;28292;1800;36;19;17;18,9;27/07/2009;27/07/2012;P001
699841;969205949499;3000;2585;122;36;11;25;30;25/02/2002;25/02/2005;P001
699842;969205949499;750;111;135;6;6;0;30;08/05/2002;08/11/2002;P001
700909;869200824364;18000;14134;408;59;16;43;12,75;24/09/2009;22/09/2014;P001
706218;869201879329;70000;62747;1070;120;23;97;14,25;19/03/2009;31/03/2019;H001
697926;569215594064;8000;4925;768;12;8;4;30;19/03/2004;19/03/2005;P001
700610;469203492182;5001;1580;327;17;12;5;15,5;11/01/2010;02/07/2011;P001
704469;969215907087;17650;12796;590;39;13;26;17,9;15/01/2010;15/04/2013;P001
709217;769019703053;8700;7436;557;18;3;15;19;20/11/2010;30/05/2012;P001
708416;669019637247;25506;11107;593;58;37;21;13,5;27/11/2007;23/11/2012;P001
702922;169213139419;15000;4101;545;35;27;8;17,9;17/10/2008;02/10/2011;P001
700818;969233958298;5100;4571;152;48;7;41;20,15;23/07/2010;30/07/2014;P001
703640;169203185715;80000;20684;1680;60;47;13;9,75;02/03/2007;02/03/2012;H001
712134;569223527137;6500;5072;186;48;14;34;17;20/11/2009;17/12/2013;P001
710824;269211296866;10000;9233;432;29;3;26;19,5;29/10/2010;12/04/2013;P001
712084;769214749719;7000;5333;201;48;15;33;17;21/10/2009;17/11/2013;P001
700328;769211740340;2750;676;103;36;30;6;22,5;07/08/2008;25/08/2011;P001
700110;469115405625;3000;1780;251;16;10;6;53;05/08/1998;05/02/2000;P001
702260;69222001421;66845;18183;1201;59;45;14;9,25;26/04/2007;03/04/2012;V001
707201;869144867207;58000;47821;705;180;65;115;12,75;17/09/2005;30/09/2020;H001
708494;269207218808;14000;9172;391;48;20;28;16;18/06/2009;22/06/2013;P001
703389;969221976216;120000;50181;13003;10;6;4;19;23/08/2010;23/06/2011;C001
705178;369225332992;1500;784;204;8;4;4;21,9;04/10/2010;22/06/2011;P001
709704;669207655445;7000;7000;448;18;0;18;19,5;28/02/2011;31/08/2012;P001
710258;569071556546;1800;453;69;35;28;7;22,9;26/09/2008;25/09/2011;P001
713018;169041133573;214600;55201;3464;83;67;16;9;07/07/2005;01/07/2012;H001
700361;669204697387;4000;3729;204;24;2;22;21,9;27/12/2010;31/12/2012;P001
700590;169041133573;1160000;1037350;10727;180;33;147;7,5;27/05/2008;27/05/2023;H001
710361;369229339379;38250;29197;934;58;20;38;16;16/04/2009;02/04/2014;V001
703579;969045976486;59682;44408;2279;29;8;21;8,5;25/05/2010;05/11/2012;V001
704845;569217539889;6600;3461;246;35;19;16;19,9;17/06/2009;02/06/2012;P001
710345;969228978958;35265;25353;862;58;22;36;16;13/03/2009;01/03/2014;V001
710274;969052907917;12720;3173;371;36;28;8;14,5;27/10/2008;27/10/2011;P001
707644;669212601871;7145;4839;248;47;23;24;30;03/03/2009;01/03/2013;P001
709401;469220404854;12500;1717;445;36;32;4;17,9;26/06/2008;30/06/2011;P001
711028;869212817037;26000;23907;641;47;5;42;16,9;27/08/2010;04/08/2014;P001
713948;169101116336;5120;749;257;24;21;3;19,9;06/05/2009;17/05/2011;P001
702767;569204556506;435000;397648;3723;240;45;195;8,5;04/05/2007;30/05/2027;H001
704099;169211123493;35000;28718;1428;36;9;27;30;11/05/2010;28/05/2013;P001
703905;769201712752;43500;19485;628;179;140;39;16,5;31/03/1999;15/05/2014;H001
701689;969202907837;59508;27347;823;120;76;44;11,5;26/10/2004;31/10/2014;H002
701690;969202907837;14877;7369;1265;20;12;8;11,5;26/10/2004;31/10/2014;H002
702605;969215919099;1160000;1080610;9754;240;35;205;8,25;10/03/2008;10/03/2028;H001
702623;969215919099;90200;42289;3091;36;21;15;14,9;18/05/2009;18/05/2012;P001
702635;969215919099;79931;67545;1673;59;11;48;8,99;15/02/2010;05/02/2015;V001
711241;69235092962;14036;13749;298;60;2;58;9,99;07/12/2010;30/12/2015;V001
713943;769221711461;13000;7077;308;59;32;27;15;07/05/2008;05/05/2013;P001
697647;269220274144;116000;105580;1226;180;32;148;10;10/06/2008;10/06/2023;H001
697667;269220274144;10000;10000;373;35;0;35;19,5;28/01/2011;10/01/2014;P001
699466;69222099199;324000;320444;3007;204;5;199;8,7;28/09/2010;28/09/2027;H001
700659;169213150490;87000;85158;3057;36;2;34;16,9;30/12/2010;30/12/2013;P001
699891;369113347767;7000;5941;215;36;7;29;18,15;14/07/2010;14/07/2013;P001
697775;169204108158;96000;81538;1101;168;48;120;11;27/02/2007;28/02/2021;H001
705409;569215536506;7000;4306;267;35;16;19;22;23/09/2009;15/09/2012;P001
712311;669115694714;145000;14520;715;150;131;19;10;10/03/2000;10/09/2012;H001
700712;869200857227;580000;274888;2754;204;43;161;8;01/08/2007;01/08/2024;H001
700493;869200878298;4900;688;179;36;32;4;19,9;06/06/2008;10/06/2011;P001
702624;469002444814;86625;58537;1135;90;20;70;11,75;17/06/2009;01/01/2017;H001
705492;969119980460;5570;1773;268;25;18;7;19;31/07/2009;22/09/2011;P001
707598;69213035255;182700;182944;1808;239;2;237;10,6;12/11/2010;04/11/2030;H001
710947;669220693123;10060;6325;360;35;15;20;15,99;30/10/2009;15/10/2012;P001
706418;869228861461;35000;26214;1261;36;11;25;18,9;12/03/2010;12/03/2013;P001
705615;769138790790;3200;326;167;24;22;2;25;08/04/2009;10/04/2011;P001
712480;769033736496;87000;54146;922;179;99;80;10;30/10/2002;21/10/2017;H001
712652;269201208848;64960;42079;723;180;89;91;11;29/09/2003;28/09/2018;H002
712653;269201208848;16240;10939;1110;30;14;16;11;29/09/2003;28/09/2018;H002
713378;769141730480;436160;309694;4876;140;55;85;8,5;11/07/2006;30/03/2018;H001
704791;69224016266;3500;1828;182;23;12;11;19,9;29/01/2010;17/01/2012;P001
704556;969214973823;1385;1117;104;17;6;11;40;19/08/2010;01/02/2012;P001
699554;769072776446;348000;342699;4454;120;3;117;9,5;11/11/2010;11/11/2020;H001
702688;169140159309;40362;40362;879;59;0;59;10,49;03/02/2011;02/02/2016;V001
711917;269115275235;7000;4940;201;48;18;30;17;21/07/2009;17/08/2013;P001
705170;269220292482;677;410;41;23;12;11;41,35;04/02/2010;01/02/2012;P001
712794;169212115845;174000;125379;1790;180;79;101;9,5;15/07/2004;20/07/2019;H001
698814;869217840060;71600;68368;2472;36;2;34;15,5;30/12/2010;30/12/2013;P001
698816;869217840060;333500;333500;3143;240;0;240;9,9;18/02/2011;28/02/2031;H001
698119;569216562162;8900;8900;323;36;1;35;19,5;01/02/2011;01/02/2014;P001
700193;969200981591;5850;5850;374;23;4;19;50;31/03/1998;03/03/2000;P001
703134;69144008348;2000;1583;136;17;4;13;20,9;27/09/2010;05/03/2012;P001
711768;169214169559;7000;4363;200;48;22;26;17;04/04/2009;17/04/2013;P001
701336;969216987647;18000;10739;488;35;14;21;10;19/11/2009;15/11/2012;P001
699381;369200324234;11060;7507;393;35;13;22;15,99;29/12/2009;05/12/2012;P001
703916;769203772392;16000;7708;576;36;22;14;18,9;04/04/2009;30/04/2012;P001
707519;769234760810;203000;203000;2514;119;0;119;8,5;22/02/2011;01/02/2021;H001
711178;769234760810;72935;71166;1467;59;3;56;7;08/11/2010;02/11/2015;V001
711694;269147242062;7000;3519;221;42;24;18;17;23/01/2009;17/08/2012;P001
704382;69226099469;3000;2056;536;6;2;4;21,9;06/12/2010;27/06/2011;P001
697871;469218416606;702650;646869;8032;143;19;124;9,25;19/06/2009;05/06/2021;H001
702109;69045023703;6000;5059;214;36;7;29;18,15;03/07/2010;30/07/2013;P001
704561;869223818588;3000;2523;305;11;1;10;21,9;24/12/2010;15/12/2011;P001
703966;669217646256;10000;10000;343;35;0;35;12,5;10/01/2011;06/01/2014;P001
711480;69214048178;3500;481;124;36;32;4;17;27/05/2008;17/06/2011;P001
712128;269219249089;7000;5467;201;48;14;34;17;18/11/2009;17/12/2013;P001
710263;269207242262;32715;29897;799;58;12;46;16;29/09/2008;01/09/2013;V001
713868;669227615725;48500;35686;2317;24;8;16;14,15;25/06/2010;28/06/2012;P001
697679;769205773723;23027;5514;580;42;33;9;12,9;23/11/2007;20/11/2011;P001
698111;769206724344;10950;8072;398;35;12;23;17,9;24/02/2010;01/02/2013;P001
704052;369211344194;31872;28417;665;60;8;52;9,49;21/06/2010;30/06/2015;V001
706109;669211688798;2000;1814;130;18;1;17;21,9;07/01/2011;17/07/2012;P001
708333;869225829129;2000;1336;101;24;9;15;20,15;13/05/2010;30/05/2012;P001
708162;369206357347;9000;867;448;27;26;1;30;16/12/2008;01/04/2011;P001
708463;369229371581;10000;7758;364;36;11;25;19,9;08/03/2010;31/03/2013;P001
712294;569011584814;255200;72378;2703;180;150;30;9,25;06/08/1998;15/08/2013;H001
700770;269222271501;5000;909;466;12;10;2;22,9;15/04/2010;15/04/2011;P001
702483;169133183013;33000;4099;702;59;54;5;9,75;17/08/2006;01/08/2011;H001
706621;769215750260;130000;95444;2200;84;29;55;11;09/09/2008;30/09/2015;H001
697764;69235075825;230000;230000;2177;240;0;240;9,99;24/02/2011;28/02/2031;H001
700687;469212462102;174000;167440;1888;180;15;165;10,5;26/11/2009;26/11/2024;H001
710276;669227680470;63180;40695;1032;60;28;32;11,5;31/10/2008;30/10/2013;V001
711550;269223274574;7000;3344;200;48;29;19;17;26/08/2008;17/09/2012;P001
706333;869153867387;2150;2150;172;17;4;13;53;29/04/1999;29/10/2000;P001
710831;669229676196;5000;5000;213;29;1;28;18,5;21/01/2011;01/07/2013;P001
700078;869213809399;1500;1354;99;17;2;15;14,9;09/11/2010;07/05/2012;P001
702298;69209000770;23000;8579;620;47;32;15;12,9;30/05/2008;05/05/2012;P001
703128;69201001341;145000;129108;5157;36;5;31;17,9;12/08/2010;12/09/2013;C001
703205;369111337547;2000;1027;352;6;3;3;16,9;13/11/2010;30/05/2011;P001
708029;169219127527;8000;7842;290;36;1;35;19,5;12/01/2011;13/01/2014;P001
710863;269220222262;17000;14641;498;36;10;26;14,9;24/10/2007;30/10/2010;P001
711821;69210075965;7000;4667;201;48;20;28;17;22/05/2009;17/06/2013;P001
711288;269213280900;32915;32915;702;60;0;60;10,49;02/02/2011;04/02/2016;V001
714253;769200739419;10000;9811;317;36;2;34;19,5;01/12/2010;30/12/2013;P001
699948;369230375485;2000;2000;117;17;0;17;23;21/02/2011;01/08/2012;P001
706700;669229682082;4000;1760;368;12;7;5;20,15;01/07/2010;28/07/2011;P001
707769;69150008218;10000;6752;350;35;13;22;14,75;29/12/2009;22/12/2012;P001
708262;469232482902;4000;3871;204;24;2;22;21,9;17/12/2010;20/12/2012;P001
710644;769207786696;12990;11824;283;60;7;53;11,5;16/07/2010;16/07/2015;P001
712640;769202725345;46400;29824;517;180;90;90;11;25/08/2003;31/08/2018;H002
712641;769202725345;11600;7459;794;30;15;15;11;25/08/2003;31/08/2018;H002
713500;169220181871;111244;96054;1207;180;51;129;10,5;16/11/2006;30/11/2021;H001
700298;69134095285;130500;117053;1457;179;39;140;11;05/11/2007;01/11/2022;H001
700085;69224043943;6000;5612;209;36;2;34;15,9;23/12/2010;31/12/2013;P001
705550;369229347787;3000;2820;161;23;3;20;21,9;08/11/2010;02/11/2012;P001
711190;69223009929;55834;53267;1805;35;2;33;8,25;17/11/2010;11/11/2013;V001
710008;669141685405;34104;12351;604;60;42;18;8,99;28/08/2007;30/08/2012;V001
708365;269208240510;240000;235590;6702;45;1;44;13;31/01/2011;31/10/2014;C001
710703;269208240510;59305;4860;1238;60;56;4;9,5;07/06/2006;25/06/2011;V001
711743;169223171751;7000;4206;199;48;23;25;17;13/03/2009;17/03/2013;P001
712630;669141685405;69600;45124;776;180;90;90;11;05/08/2003;31/08/2018;H002
712631;669141685405;17400;11237;1198;30;15;15;11;05/08/2003;31/08/2018;H002
711027;269212281071;89950;77603;3089;36;6;30;14,9;25/08/2010;02/09/2013;P001
699538;269205252702;295337;295337;2391;300;0;300;8,75;21/02/2011;29/02/2036;H001
705844;969207949029;5200;1080;190;36;30;6;20;06/08/2008;17/08/2011;P001
711755;469214426206;8000;5838;197;60;22;38;17;21/03/2009;17/04/2014;P001
711440;569224584274;5000;1473;145;48;37;11;18;28/12/2007;17/01/2012;P001
701780;569103593093;105000;100601;1215;180;18;162;11,75;26/08/2009;30/08/2024;H001
711532;969226935515;7000;2427;220;42;30;12;17;04/08/2008;17/02/2012;P001
712620;969213992362;46383;35911;475;240;91;149;11,5;03/07/2003;31/07/2023;H002
712621;969213992362;11426;9071;735;40;15;25;11,5;03/07/2003;31/07/2023;H002
699031;169200117037;12000;7531;351;48;22;26;18,9;07/04/2009;22/04/2013;P001
707136;569210545575;10000;10000;518;24;0;24;23,9;17/02/2011;18/02/2013;P001
703250;169200198808;106400;64278;1426;120;63;57;10,5;02/11/2005;02/11/2015;H001
703475;169200198808;64305;64305;1665;47;0;47;10,25;14/02/2011;02/02/2015;V001
711109;969001980480;8250;5585;215;48;22;26;11,9;06/12/2001;15/12/2005;P001
700939;69014010410;2668;2668;141;24;7;17;26;07/12/1998;07/12/2000;P001
702969;669214662892;12000;10754;638;23;3;20;21,9;22/10/2010;02/10/2012;P001
710158;469214483273;2450;1797;92;36;16;20;22,9;04/07/2008;30/07/2011;P001
701645;669211646536;6000;5658;224;35;3;32;19,5;13/10/2010;02/10/2013;P001
708252;569211591141;15000;14207;578;35;3;32;21,9;11/10/2010;02/10/2013;P001
712085;569091580300;7000;4993;221;42;15;27;17;21/10/2009;17/05/2013;P001
712402;169156154514;319000;74301;2328;144;108;36;9,9;20/02/2002;26/02/2014;H001
700483;269214250740;130239;115020;1340;180;40;140;9,5;26/10/2007;30/10/2022;H001
701287;969212925135;46969;43834;375;180;21;159;7,75;21/05/2009;30/05/2024;H001
700844;969222933223;12000;9042;443;36;14;22;21;20/05/2008;30/05/2011;P001
704892;669033681571;40000;28469;906;48;16;32;12,75;22/10/2009;22/10/2013;P001
705381;969227962282;1600;1545;61;35;2;33;21,9;22/11/2010;05/11/2013;P001
699049;569219590840;100000;76569;1911;59;4;55;14,9;21/09/2010;02/09/2015;P001
707396;169231124714;15000;15000;1172;12;3;9;17,9;26/03/2010;31/03/2011;P001
711175;969234954014;36896;35460;775;60;4;56;9,75;29/10/2010;30/10/2015;V001
711176;969234954014;36896;35460;775;60;4;56;9,75;29/10/2010;30/10/2015;V001
702200;869228839579;15000;14717;545;36;1;35;19,5;06/01/2011;10/01/2014;P001
702313;969204930670;87000;80062;883;179;27;152;9,2;20/10/2008;10/10/2023;H001
702433;169219171121;50000;34961;4858;12;4;8;33;25/10/2010;25/10/2011;C001
702464;169219171121;70000;70000;1681;59;0;59;15,5;22/01/2011;04/01/2016;P001
704405;669230653543;6800;6800;255;35;0;35;19,5;11/02/2011;06/02/2014;P001
706844;469209430770;15000;9130;780;23;10;13;19,9;30/03/2010;07/03/2012;P001
705973;169080173873;6200;872;225;35;32;3;17,9;14/06/2008;01/06/2011;P001
709448;69207093723;730800;721030;7276;180;6;174;8,9;23/08/2010;25/08/2025;H001
709437;69207093723;432000;316194;7771;83;31;52;12,9;15/07/2008;01/07/2015;P001
708837;169084135845;9000;8081;439;24;3;21;15,5;05/11/2010;26/11/2012;P001
709346;369223318878;3300;329;336;11;11;0;25;30/06/2008;20/06/2009;P001
708911;769143799169;20000;15015;1992;11;3;8;17,5;13/10/2010;05/10/2011;P001
711571;469227454144;7000;3508;201;48;28;20;17;19/09/2008;17/10/2012;P001
